criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=1000_random_state=1001,1000,1001,4622.986750364304,0.9110999703407288,0.2981977722167969
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=1000_random_state=2001,1000,2001,4606.9387793540955,0.9007999897003174,0.3487281160831453
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=1000_random_state=3001,1000,3001,4690.250373840332,0.9128999710083008,0.3001778034210204
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=10000_random_state=1001,10000,1001,4690.060568571091,0.9566999673843384,0.1360806457996368
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=10000_random_state=2001,10000,2001,4527.450632572174,0.9533999562263488,0.1482882266044617
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=10000_random_state=3001,10000,3001,3957.3283133506775,0.9550999999046326,0.1389123634338378
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=50000_random_state=1001,50000,1001,4110.414746761322,0.9620999693870544,0.117156675517559
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=50000_random_state=2001,50000,2001,4607.878746509552,0.959600031375885,0.1283217911362648
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.001_n=50000_random_state=3001,50000,3001,4143.109615564346,0.9594999551773072,0.124356808924675
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=100_random_state=1001,100,1001,3454.0600442886353,0.5902000069618225,1.2868912084579474
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=100_random_state=2001,100,2001,3454.196975708008,0.6501999497413635,1.0534056957244875
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=100_random_state=3001,100,3001,3426.8332390785217,0.7134000658988953,0.9081825412750248
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=1000_random_state=1001,1000,1001,4097.118036746979,0.7940000295639038,0.8207688721656803
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=1000_random_state=2001,1000,2001,4905.135488033295,0.811199963092804,0.7672309087753295
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=1000_random_state=3001,1000,3001,4065.892972946167,0.8373000025749207,0.6387454358100891
l2-sp,l2-sp_alpha=0.01_beta=0.0001_lr_0=0.0001_n=10000_random_state=1001,10000,1001,4191.449107646942,0.832599937915802,0.7595926835060116
