criterion,model_name,n,random_state,runtime,val_acc,val_nll
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=3441_random_state=1001,3441,1001,1692.9612770080566,0.9392840266227722,0.1729865824413854
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=3441_random_state=2001,3441,2001,1485.6427681446075,0.9262920618057252,0.2073845350465109
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.001_n=3441_random_state=3001,3441,3001,1469.4774723052979,0.9498577117919922,0.1594858242328776
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=370_random_state=1001,370,1001,1797.6834712028503,0.8513513803482056,0.7706119418144226
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=370_random_state=2001,370,2001,1826.5494132041931,0.9459459781646729,0.7199001908302307
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=370_random_state=3001,370,3001,1859.1653747558594,0.8783783912658691,0.7717360854148865
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=3441_random_state=1001,3441,1001,1524.3775599002838,0.8745613694190979,0.8368543913198071
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=3441_random_state=2001,3441,2001,1651.3137457370758,0.8680417537689209,0.8365935336711795
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.0001_n=3441_random_state=3001,3441,3001,1478.0633568763733,0.8970127701759338,0.8251018801400828
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=370_random_state=1001,370,1001,1863.6383945941925,0.8108108639717102,0.8164151310920715
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=370_random_state=2001,370,2001,1805.8316543102264,0.824324369430542,0.8045817017555237
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=370_random_state=3001,370,3001,1829.1080884933472,0.8108108639717102,0.9509250521659852
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=3441_random_state=1001,3441,1001,1429.1693968772888,0.9311758875846864,0.2138773769486782
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=3441_random_state=2001,3441,2001,1675.1376740932465,0.9208866357803344,0.26541584556879
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.1_n=3441_random_state=3001,3441,3001,1723.7479009628296,0.95391184091568,0.174360012419002
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=370_random_state=1001,370,1001,2125.4406204223633,0.9054054617881776,0.4546426236629486
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=370_random_state=2001,370,2001,1712.5007660388947,0.9459459781646729,0.3363386988639831
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=370_random_state=3001,370,3001,1846.9278216362,0.9189189672470092,0.5116636157035828
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=3441_random_state=1001,3441,1001,1497.026010274887,0.94063538312912,0.212199451964955
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=3441_random_state=2001,3441,2001,1711.4494338035583,0.9262920618057252,0.2532023915717768
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.01_n=3441_random_state=3001,3441,3001,1691.8472378253937,0.9566855430603028,0.1720384813325349
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=370_random_state=1001,370,1001,1758.0338895320892,0.8918918967247009,0.3648844361305237
l2-sp,l2-sp_alpha=0.001_beta=0.01_lr_0=0.001_n=370_random_state=2001,370,2001,1749.9878392219543,0.9729729890823364,0.2526677846908569
