criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=370_random_state=1001,370,1001,1403.437888622284,0.8781177997589111,0.4373963638859894
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=370_random_state=2001,370,2001,1415.1761765480042,0.8646864891052246,0.4748489147863937
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=370_random_state=3001,370,3001,1406.3862013816833,0.8738448619842529,0.4040442824959714
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=3441_random_state=1001,3441,1001,1390.6130819320679,0.9246419072151184,0.312542304125533
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=3441_random_state=2001,3441,2001,1398.9206914901733,0.9274266958236694,0.3068849399693982
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=3441_random_state=3001,3441,3001,1403.6075286865234,0.9242914319038392,0.3082401874333287
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=370_random_state=1001,370,1001,1405.025407075882,0.8871660232543945,0.3920937015038642
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=370_random_state=2001,370,2001,1398.7259352207184,0.8782020807266235,0.4139988946533717
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=370_random_state=3001,370,3001,1411.7969887256622,0.8834302425384521,0.3671367117689867
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=3441_random_state=1001,3441,1001,1410.9830539226532,0.9299015402793884,0.2597925416205325
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=3441_random_state=2001,3441,2001,1723.9637084007263,0.9276671409606934,0.2756671444227339
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=3441_random_state=3001,3441,3001,1722.0778346061707,0.9284694790840148,0.2690626931132819
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=370_random_state=1001,370,1001,1923.551700592041,0.8942400813102722,0.3905134750573277
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=370_random_state=2001,370,2001,1657.5974071025848,0.8828784823417664,0.4058300532496049
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=370_random_state=3001,370,3001,1647.7374148368835,0.8895712494850159,0.3669514290137589
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=3441_random_state=1001,3441,1001,1361.567726612091,0.9334957003593444,0.2364911262659748
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=3441_random_state=2001,3441,2001,1413.324913263321,0.9298458099365234,0.2449273415240841
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=3441_random_state=3001,3441,3001,1417.499599456787,0.9290321469306946,0.2403110046905273
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=370_random_state=1001,370,1001,1395.4060318470001,0.8907685279846191,0.8239062580856974
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=370_random_state=2001,370,2001,1400.7539358139038,0.8781511187553406,0.8030017502839445
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=370_random_state=3001,370,3001,1624.51726603508,0.8888897895812988,0.8091424703598022
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=3441_random_state=1001,3441,1001,1488.673301935196,0.8692543506622314,0.9024590344154794
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=3441_random_state=2001,3441,2001,1666.510487794876,0.8700616955757141,0.9017238433694412
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=3441_random_state=3001,3441,3001,1469.7915987968445,0.8684130907058716,0.9002266819777947
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=370_random_state=1001,370,1001,1474.9951570034027,0.8781177997589111,0.4376526277336658
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=370_random_state=2001,370,2001,2228.433751344681,0.8646864891052246,0.4751442199327716
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=370_random_state=3001,370,3001,1478.8923027515411,0.8744187951087952,0.4041559624463588
