criterion,model_name,n,random_state,runtime,test_acc,test_nll
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=3441_random_state=1001,3441,1001,3491.8173904418945,0.9396619200706482,0.2127667714607627
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=3441_random_state=2001,3441,2001,3486.3935854434967,0.9373207092285156,0.2183435203923325
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.1_n=3441_random_state=3001,3441,3001,3467.5556683540344,0.9410828948020936,0.2060928984505066
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=370_random_state=1001,370,1001,3479.462144136429,0.8966440558433533,0.354999453212145
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=370_random_state=2001,370,2001,3849.8974838256836,0.8875304460525513,0.3707832137270481
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=370_random_state=3001,370,3001,3450.294501066208,0.9037817120552064,0.2950165230777921
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=3441_random_state=1001,3441,1001,3870.89382481575,0.9432912468910216,0.2113235709532835
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=3441_random_state=2001,3441,2001,3564.3292145729065,0.9434641003608704,0.2024217278885196
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.01_n=3441_random_state=3001,3441,3001,3514.8996951580048,0.943790853023529,0.2060181029030784
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=370_random_state=1001,370,1001,3840.2616527080536,0.8781660795211792,0.4222542635150179
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=370_random_state=2001,370,2001,3999.680935382843,0.8780617713928223,0.4003605361846137
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=370_random_state=3001,370,3001,3464.2177085876465,0.8856541514396667,0.3614618349046177
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=3441_random_state=1001,3441,1001,4003.5528292655945,0.9360169172286988,0.2132750215233753
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=3441_random_state=2001,3441,2001,3517.177423477173,0.9341360926628112,0.2027703345890069
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.001_n=3441_random_state=3001,3441,3001,4110.918081998825,0.9323335886001588,0.2204397858513185
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=370_random_state=1001,370,1001,4004.5092244148254,0.8041773438453674,1.5824499172487256
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=370_random_state=2001,370,2001,3484.413681745529,0.7909166812896729,1.698152817345082
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=370_random_state=3001,370,3001,4007.1020634174347,0.8138275146484375,1.5675283541111436
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=3441_random_state=1001,3441,1001,3499.9682490825653,0.8143944144248962,1.4309383267828673
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=3441_random_state=2001,3441,2001,3492.90970826149,0.7730840444564819,1.6310159391328858
l2-sp,l2-sp_alpha=0.01_beta=1e-06_lr_0=0.0001_n=3441_random_state=3001,3441,3001,3995.2711465358734,0.7735897302627563,1.4858584253883516
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=370_random_state=1001,370,1001,3904.7662365436554,0.909866750240326,0.3033232462401286
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=370_random_state=2001,370,2001,3467.4069945812225,0.8929669260978699,0.3551003610906663
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=370_random_state=3001,370,3001,4013.4846358299255,0.8976746797561646,0.3147544844588024
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=3441_random_state=1001,3441,1001,3949.3405528068542,0.9398813247680664,0.2130301624750243
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=3441_random_state=2001,3441,2001,3464.400059700012,0.937940001487732,0.2149806884873854
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.1_n=3441_random_state=3001,3441,3001,3507.9550199508667,0.9432114958763124,0.2061291965232077
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=370_random_state=1001,370,1001,3449.6460115909576,0.8966440558433533,0.355002552902432
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=370_random_state=2001,370,2001,3482.403455018997,0.8877673149108887,0.3706080546883348
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=370_random_state=3001,370,3001,3505.9968967437744,0.9037817120552064,0.2950222841330085
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=3441_random_state=1001,3441,1001,3844.0216414928436,0.9438651204109192,0.2117687755897153
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=3441_random_state=2001,3441,2001,3518.892128944397,0.9431854486465454,0.2026171726158153
l2-sp,l2-sp_alpha=0.01_beta=0.0_lr_0=0.01_n=3441_random_state=3001,3441,3001,4000.643851041794,0.9432836174964904,0.2067662686808606
